timeframe,fast_period,slow_period,signal_period,take_profit_pct,histogram_expansion_bars,divergence_lookback,pivot_window,train_bars,test_bars,train_score,train_return_pct,train_max_drawdown_pct,train_sharpe,train_closed_lots,train_win_rate_pct,train_profit_factor,test_return_pct,test_max_drawdown_pct,test_sharpe,test_closed_lots,test_win_rate_pct,test_profit_factor,test_net_pnl_usdt,is_best_for_timeframe
2H,12,26,6,0.015,3,30,3,6010,2592,-2.757090772793074,-0.9123547612707261,1.844736011522348,-0.671066792409453,911,50.933040614709114,0.930956284892234,0.4155513292899559,0.5541689704224871,0.8093571035227458,426,47.652582159624416,1.0912931985899446,41.55513292899559,False
2H,10,30,9,0.02,2,30,3,6007,2592,-2.814382281491214,-0.19666222675705286,2.617720054734161,-0.09187362427133183,1126,46.53641207815276,0.9895201520228105,1.535727008906324,0.4959241147245736,2.136195223540628,510,48.23529411764706,1.263919173831053,153.5727008906324,False
2H,12,35,9,0.025,2,30,3,6002,2592,-2.8208690332189,-0.6017669746027786,2.2191020586161216,-0.2661837831297063,1110,44.68468468468468,0.9709596030522922,0.05389899806687026,1.5820748491934329,0.07669428749804905,522,42.1455938697318,1.00753977743539,5.389899806687026,False
2H,10,30,6,0.025,2,30,3,6010,2592,-2.824690060963943,-0.29657287695592455,2.5281171840080185,-0.12281190820299523,1355,44.20664206642066,0.9871750514039745,1.7825812470715938,0.651563874208372,2.144506085939894,641,46.02184087363494,1.2349352320186124,178.25812470715937,False
2H,8,21,12,0.025,3,30,3,6010,2592,-2.8320604526415156,-0.6209564180409143,2.2111040346006012,-0.3331526485703682,972,44.75308641975309,0.9625085848280928,0.7606966888944225,0.6505693969789449,1.1703163456967864,433,44.57274826789838,1.1457822923585619,76.06966888944226,False
2H,8,26,12,0.02,2,30,3,6008,2592,-2.8494911349470162,-0.3924375821884496,2.4570535527585666,-0.18327981869938423,1168,46.74657534246575,0.9800319445410386,0.6566953948175979,0.7920826396100096,0.9244335518808069,507,46.74556213017752,1.1073111400650606,65.66953948175978,False
2H,12,26,12,0.015,3,30,3,6008,2592,-2.860578557200184,-1.0972258250890081,1.7633527321111762,-0.8165399580634134,756,51.32275132275132,0.9082169715176895,-0.11457090983965827,1.0327217354603113,-0.22378315636740373,380,45.0,0.9745824381658698,-11.457090983965827,False
2H,8,35,9,0.02,2,30,3,6002,2592,-2.8992961458664483,-0.44804423586561826,2.4512519100008303,-0.2208401075049493,1164,45.618556701030926,0.9763525042826161,1.7664234063711408,0.4579956138208334,2.426719027064209,535,48.22429906542056,1.2896860161191994,176.6423406371141,False
2H,14,21,6,0.025,2,30,3,6010,2592,-2.9033437852811432,-0.22167499905755902,2.681668786223584,-0.08737574492385797,1326,44.871794871794876,0.990320127627363,1.4088591054704012,0.5757269603754661,1.6820249221232724,630,45.3968253968254,1.1814903754560766,140.8859105470401,False
2H,12,30,6,0.025,2,30,3,6010,2592,-2.922918601194386,0.0169871411486929,2.939905742343079,0.015747480400251986,1308,44.26605504587156,1.0007634670653347,1.6003338628984238,0.6086749546946044,1.9686416975671894,601,46.089850249584025,1.2175889661796813,160.03338628984238,False
2H,8,26,9,0.025,3,30,3,6010,2592,-2.962581173016386,-0.874837383261347,2.087743789755039,-0.49756296115274756,981,43.934760448521914,0.9464681928403845,0.4642284213404491,0.7745354855459203,0.715039580479582,453,42.82560706401766,1.0840766959899606,46.42284213404491,False
2H,12,21,6,0.025,2,30,3,6010,2592,-2.9875828759788714,-0.7822512386800371,2.2053316372988343,-0.3244082800470069,1379,43.79985496736766,0.967493704594012,1.2340444207278778,0.7213059424852313,1.4753870803400904,630,44.285714285714285,1.1596357030956792,123.40444207278779,False
2H,14,21,6,0.02,3,30,3,6010,2592,-2.9886725946213377,-0.926960852167067,2.061711742454271,-0.5887297442030601,969,46.13003095975232,0.9392640180939212,0.1648423683281726,0.7516901034585005,0.2926198590209326,446,42.37668161434978,1.0319399742065778,16.48423683281726,False
2H,14,26,12,0.015,3,30,3,6008,2592,-3.0167988902414646,-1.140904200850182,1.8758946893912827,-0.8502419163543483,718,49.58217270194986,0.900084951542667,-0.16387580716620506,0.8636578690616694,-0.31945804909116055,361,44.32132963988919,0.9622535788332071,-16.387580716620505,False
2H,12,35,9,0.02,2,30,3,6002,2592,-3.0173168131007477,-1.0297092001720012,1.9876076129287465,-0.5101260446026847,1045,46.124401913875595,0.9442911291768179,-0.24865089893726688,1.6620322771320584,-0.34693546260997316,507,43.19526627218935,0.9631453427448953,-24.86508989372669,False
2H,12,35,12,0.015,3,30,3,5999,2592,-3.0300983814596965,-1.1325564358986775,1.8975419455610192,-0.8709444285428257,707,49.64639321074964,0.900534726137433,-0.36796981569046694,1.146605365161051,-0.7181561381606744,347,43.51585014409222,0.9144356439926621,-36.79698156904669,False
2H,8,26,6,0.025,2,30,3,6010,2592,-3.035664740652455,-0.3749496991646447,2.6607150414878102,-0.15472678792584338,1473,44.33129667345553,0.9849446748055212,0.7369207353674029,1.0100160932027706,0.8815762558592376,672,42.11309523809524,1.0906089633272633,73.69207353674028,False
2H,10,26,12,0.02,2,30,3,6008,2592,-3.0835211896773145,-1.1531054769145703,1.9304157127627442,-0.5534252010108724,1085,46.91244239631337,0.9405850565169473,0.9608674613282528,0.7690792085814193,1.3699930737741763,496,45.36290322580645,1.1601693745421064,96.08674613282528,False
2H,10,26,6,0.025,2,30,3,6010,2592,-3.0958088270085993,-0.5661957752793205,2.529613051729279,-0.23661911563159313,1408,44.60227272727273,0.97661560217031,0.9545551878964397,0.990472458124615,1.1483542547020487,640,43.59375,1.1201985750436405,95.45551878964397,False
2H,8,30,12,0.025,2,30,3,6004,2592,-3.110010274854927,-0.6890806011150562,2.420929673739871,-0.30116758710566316,1191,43.91267842149455,0.9680447822053395,1.5634006822009179,0.7794990206291998,1.9771106927278013,534,45.31835205992509,1.2332197771692668,156.34006822009178,False
2H,10,26,6,0.02,2,30,3,6010,2592,-3.1431634018272954,-0.8039217483639003,2.3392416534633953,-0.37313192204779544,1339,46.30321135175504,0.9635271620865192,0.21317736833705567,1.2998458404917872,0.2854135134688273,621,44.28341384863124,1.0283163707847314,21.317736833705567,False
2H,12,26,9,0.02,2,30,3,6010,2592,-3.1787845941223525,-0.8405519151474982,2.338232678974854,-0.4156674682808605,1103,46.50951949229374,0.955979913675118,0.8650791406980352,1.1118819766798178,1.2039770126279232,511,45.79256360078278,1.1375750440532426,86.50791406980352,False
2H,12,26,9,0.015,3,30,3,6010,2592,-3.189684692571654,-1.2434005233029894,1.9462841692686643,-0.9159828819777324,837,50.65710872162485,0.9043014744904395,0.35140127776796365,0.6474401977444872,0.7351070848395084,380,46.8421052631579,1.0852126380213667,35.14012777679636,False
2H,14,21,6,0.015,3,30,3,6010,2592,-3.205731600999621,-1.1419305959291886,2.0638010050704323,-0.8433370634575388,932,49.67811158798283,0.9153770203317712,0.09057583663074183,0.8278240986566843,0.1788874868567911,433,44.57274826789838,1.0190161257972647,9.057583663074183,False
2H,14,26,6,0.02,2,30,3,6010,2592,-3.214433289897851,-0.6327902257269489,2.581643064170902,-0.3078689648057,1206,45.27363184079602,0.9680216389991942,1.2612170355311718,0.512429934037894,1.7205752057701327,558,47.67025089605735,1.197021640723621,126.12170355311719,False
2H,12,30,6,0.02,3,30,3,6010,2592,-3.2253126679997584,-1.3821970698846235,1.8431155981151346,-0.8974166939617229,924,44.91341991341991,0.9064937117650513,0.44503163901081283,0.939918204567807,0.7656367098168502,425,45.1764705882353,1.0912089792685096,44.50316390108128,False
2H,10,30,9,0.02,3,30,3,6007,2592,-3.231031215139396,-1.2009795920404576,2.0300516230989385,-0.7671942284434335,883,45.52661381653454,0.9181344459751793,0.7344531184231892,0.5901628913206287,1.2764591026109626,393,47.32824427480916,1.1607310788990444,73.44531184231892,False
2H,8,30,12,0.015,3,30,3,6004,2592,-3.2497689656080513,-1.2657032816978973,1.984065683910154,-0.9467617126635761,824,49.39320388349515,0.8998716440434608,0.5141740517487414,0.6843505394470212,1.0680986635066514,378,46.2962962962963,1.1269194866469756,51.41740517487415,False
2H,10,26,9,0.02,2,30,3,6010,2592,-3.2506993473895314,-0.558702910109023,2.6919964372805083,-0.26243054036861163,1182,46.954314720812185,0.9721910199828292,1.6498599013616329,0.4590077896675796,2.256407258318393,530,47.924528301886795,1.277428813782154,164.9859901361633,False
2H,8,30,6,0.015,2,30,3,6010,2592,-3.2746537579704706,-0.790923006071862,2.4837307518986087,-0.4343374391173503,1300,49.46153846153846,0.9585267671288284,-0.1280181250959322,1.19053844160606,-0.1837267784161075,593,46.20573355817875,0.9811082565493814,-12.80181250959322,False
2H,8,35,6,0.02,3,30,3,6005,2592,-3.295637024510812,-1.3487236043272606,1.9469134201835516,-0.8495571565861381,1040,45.09615384615385,0.917379142295172,0.3766118520614145,0.6186942432619678,0.6671928992581418,466,44.4206008583691,1.0726410538928344,37.661185206141454,False
2H,10,21,6,0.025,3,30,3,6010,2592,-3.3026818904932114,-1.100598001347862,2.2020838891453494,-0.6083247209917041,1090,43.944954128440365,0.9399162031935031,0.6229814160644855,0.5996891775323474,0.9620941686765803,477,42.76729559748428,1.1107860603047661,62.29814160644855,False
2H,14,30,9,0.02,3,30,3,6007,2592,-3.325593268885059,-1.2604598603520571,2.065133408533002,-0.8028621940909473,793,44.89281210592686,0.9094753173731341,-0.6332502851246318,1.7257846886803474,-1.121764452342649,383,40.73107049608355,0.8789486051149481,-63.32502851246318,False
2H,8,21,9,0.02,3,30,3,6010,2592,-3.328431695841756,-1.1341216220848764,2.1943100737568795,-0.6707356090480007,1046,45.79349904397706,0.9324893983626865,0.3859060571711962,0.8391481097949833,0.6756033396181444,450,43.55555555555555,1.0762782798917694,38.590605717119615,False
2H,8,30,9,0.015,3,30,3,6007,2592,-3.338886624697101,-1.2490428064428305,2.0898438182542707,-0.9103045240148503,898,49.665924276169264,0.9061983256722423,0.782980495030788,0.541390150852076,1.5119661796279116,411,49.63503649635037,1.1840292922953588,78.2980495030788,False
2H,14,21,9,0.015,3,30,3,6010,2592,-3.351314571032086,-1.363353938425753,1.9879606326063333,-1.013532249138381,855,49.707602339181285,0.89636120495813,0.40316035746949636,0.5987329827272473,0.8493998167036588,384,46.35416666666667,1.1009508225244924,40.31603574694964,False
2H,14,21,12,0.02,2,30,3,6010,2592,-3.3544169196980453,-1.3933858526235054,1.96103106707454,-0.6930305206035355,1014,47.23865877712032,0.9247902790900843,0.5321320263835151,1.0508155747330807,0.7575953338605728,490,45.30612244897959,1.0846840085978573,53.213202638351504,False
2H,14,26,9,0.015,3,30,3,6010,2592,-3.3583029954329175,-1.308927603455177,2.049375391977741,-0.9754751777144679,785,49.42675159235669,0.8940581182809263,0.26267876621153846,0.937182873613545,0.5497082027071781,371,46.36118598382749,1.0644432380626767,26.267876621153846,False
2H,12,30,9,0.02,2,30,3,6007,2592,-3.364121648917658,-1.145540248803809,2.2185814001138495,-0.5545358625648392,1094,46.16087751371115,0.9406196049992548,0.8949509503525587,0.854048325880416,1.2687155173860398,499,45.49098196392786,1.14533445406053,89.49509503525587,False
2H,8,30,9,0.02,3,30,3,6007,2592,-3.371137189728783,-1.4109472095264575,1.9601899802023255,-0.8907295671135234,931,45.435016111707846,0.9071371297378578,0.8584836292756517,0.5710205540810255,1.49439869817997,427,45.66744730679157,1.1813012671002783,85.84836292756518,False
2H,8,21,9,0.015,3,30,3,6010,2592,-3.3754469940090788,-1.4082275091345946,1.967219484874484,-0.9685535971016177,1010,49.7029702970297,0.9057875774349832,0.1402517493398045,0.9482319336279816,0.2754110004069285,444,45.4954954954955,1.0294961371683893,14.025174933980452,False
2H,8,26,6,0.025,3,30,3,6010,2592,-3.4289516311935033,-1.1816168968496277,2.2473347343438754,-0.6636223814500692,1112,43.16546762589928,0.9356958288607201,0.16868150030737525,0.6406420016877075,0.2825821892867604,494,40.688259109311744,1.0298913867147292,16.868150030737525,False
2H,12,35,9,0.02,3,30,3,6002,2592,-3.4522038366621044,-1.3961372569782724,2.056066579683832,-0.872471323327506,824,45.14563106796117,0.9028548195609168,-0.6456160115613239,1.7424952085625829,-1.1626332344589185,385,40.519480519480524,0.8757078900666354,-64.56160115613238,False
2H,10,26,6,0.015,2,30,3,6010,2592,-3.4647194400490817,-1.0299967744090281,2.4347226656400536,-0.5648397164740339,1262,49.68304278922345,0.9457824522978673,-0.26084078854381004,1.3257748702018914,-0.383279674020073,577,45.407279029462735,0.9608981104595735,-26.084078854381005,False
2H,14,21,12,0.025,2,30,3,6010,2592,-3.472815790966801,-1.2811663179443349,2.1916494730224665,-0.5668113006386828,1086,44.751381215469614,0.93886228557909,0.6239632919026735,1.0821328821805616,0.7976902244059263,498,43.97590361445783,1.0914349355090802,62.39632919026735,False
2H,12,35,12,0.02,3,30,3,5999,2592,-3.4999015188924028,-1.478790606846851,2.0211109120455517,-0.9425572754512132,751,44.87350199733689,0.8918026169885644,-0.9642144605344948,1.743520184135456,-1.6342981044219054,364,39.56043956043956,0.8194618791515079,-96.42144605344947,False
2H,8,26,6,0.02,3,30,3,6010,2592,-3.5280698032664564,-1.3865481084671047,2.1415216947993514,-0.8560834259075499,1085,45.16129032258064,0.9194311683166071,-0.22388155934386306,0.783545464057182,-0.3966359854303492,488,40.98360655737705,0.958388476154254,-22.388155934386305,False
2H,8,30,6,0.025,2,30,3,6010,2592,-3.542024907422237,-0.7057173990059892,2.836307508416248,-0.2937938461208155,1475,44.67796610169491,0.971825378666019,1.104440839059007,0.7737470706661657,1.3422167658111694,645,44.34108527131783,1.1403772006044728,110.4440839059007,False
2H,8,21,9,0.02,2,30,3,6010,2592,-3.547703198304717,-0.9183637624162475,2.6293394358884696,-0.4177032715753654,1309,45.91291061879297,0.9578987100174421,0.8328666797079495,0.9430212181346156,1.1456832203676761,596,46.14093959731543,1.1184370953795577,83.28666797079495,False
2H,14,35,6,0.02,2,30,3,6005,2592,-3.577119891134995,-1.1987266865407946,2.3783932045942002,-0.6045363087795034,1132,45.49469964664311,0.9376490518562921,0.7398728367518197,0.7679811869131877,1.0654691326812804,522,45.40229885057471,1.1195258672650479,73.98728367518197,False
2H,8,26,6,0.015,2,30,3,6010,2592,-3.5791542304978448,-0.8767313982730593,2.7024228322247854,-0.4711172422259175,1330,49.473684210526315,0.9552891215837711,-0.26203626113068823,1.3888662345544767,-0.39852525513174447,623,43.659711075441415,0.9614202842426778,-26.20362611306882,False
2H,10,21,12,0.02,2,30,3,6010,2592,-3.582621326664312,-1.0469174403609578,2.535703886303354,-0.4972535380584683,1125,47.02222222222222,0.9472224653821807,0.6212158906788864,0.9640262694324753,0.8725854546011559,510,46.07843137254902,1.1002399433220855,62.121589067888635,False
2H,14,30,6,0.015,2,30,3,6010,2592,-3.6120053316654426,-1.4105568961395147,2.201448435525928,-0.8289649067394049,1075,48.93023255813954,0.9152770859195093,1.2901538754428474,0.4409828336235818,2.1873386874403167,497,51.30784708249497,1.2618183113371804,129.01538754428475,False
2H,8,30,6,0.02,3,30,3,6010,2592,-3.645641280811335,-1.4952520031562018,2.150389277655133,-0.9141048437618123,1073,45.293569431500465,0.9119413842483929,-0.1606159544302318,0.8669463712219317,-0.27839450996526005,469,42.643923240938165,0.9700163016712928,-16.06159544302318,False
2H,14,26,9,0.025,2,30,3,6010,2592,-3.6596061346480644,-0.9249790286185635,2.734627106029501,-0.40607384637848754,1136,44.63028169014084,0.9567138955321282,0.4728750379270423,1.2107179942977524,0.61471407598489,511,43.444227005870836,1.068687494233881,47.28750379270423,False
2H,12,30,12,0.02,3,30,3,6004,2592,-3.678582540016685,-1.590339918639511,2.0882426213771743,-0.9830231224742105,781,45.07042253521127,0.8859808817115806,-0.16102317591499743,1.0883326691699937,-0.26847286951744903,377,41.90981432360743,0.9687580514661618,-16.10231759149974,False
2H,14,30,6,0.02,3,30,3,6010,2592,-3.683178390321698,-1.451778718112637,2.231399672209061,-0.9315380434525208,890,44.831460674157306,0.9032191693664889,0.45728149339507584,0.6362208205166896,0.817614663885528,401,45.137157107231914,1.1014478529496272,45.72814933950758,False
2H,10,35,6,0.02,3,30,3,6005,2592,-3.686737409263877,-1.611048163571795,2.075689245692082,-1.059668763448248,933,44.48017148981779,0.8914837642323254,0.2556856597636761,0.8299073675548947,0.4692095734831569,432,43.75,1.0522383907357833,25.56856597636761,False
2H,8,21,9,0.025,2,30,3,6010,2592,-3.6996575218175605,-0.697213149425861,3.0024443723916994,-0.28631123321918595,1382,44.35600578871201,0.9710624811994938,1.4017323297365512,0.7772935529937776,1.6557217077465944,616,44.967532467532465,1.1817487740260724,140.1732329736551,False
2H,12,35,6,0.015,2,30,3,6005,2592,-3.702728603988385,-1.3898043913134461,2.3129242126749388,-0.8167815628716785,1094,48.9945155393053,0.9175505463891809,1.3578609254136609,0.5739748564835788,2.249963239521129,514,50.0,1.2619555976907606,135.7860925413661,False
2H,14,26,6,0.025,2,30,3,6010,2592,-3.703859563093382,-0.5541096555379954,3.1497499075553868,-0.23849838800995074,1288,43.63354037267081,0.9752339608556465,1.5877965596142531,0.6658298517853862,1.9513685599929496,583,46.483704974271014,1.221812928643597,158.7796559614253,False
2H,10,35,9,0.02,2,30,3,6002,2592,-3.7474612714581332,-1.2243314798896243,2.523129791568509,-0.5996965666006423,1129,45.261293179805136,0.9371697041317911,0.8073127904374269,0.878396342580633,1.144205999893083,509,45.383104125736736,1.1277129955025131,80.73127904374269,False
2H,10,35,6,0.015,3,30,3,6005,2592,-3.7502684321495954,-1.589931903070137,2.160336529079458,-1.1911633939569066,897,48.49498327759198,0.8795155964051498,0.6098877673753123,0.43727621895995816,1.2792860283873164,411,47.93187347931874,1.1474878853181114,60.988776737531225,False
2H,8,35,12,0.025,2,30,3,5999,2592,-3.7506352529884945,-0.9507806752252145,2.79985457776328,-0.42545818307791183,1151,44.56993918331885,0.9550104909938167,1.2083256852041269,0.9930633740611046,1.573778810157435,519,44.701348747591524,1.179538046180479,120.83256852041268,False
